filename, language, JSON, YAML, Properties, XML, PHP, JavaScript, Markdown, CSS, SCSS, SVG, HTML, comment, blank, total
c:\laragon\www\cms\resources\lang\en\admin\routes.php, PHP, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 2, 25
c:\laragon\www\cms\resources\lang\en\admin\users.php, PHP, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 7, 26
c:\laragon\www\cms\resources\lang\en\auth.php, PHP, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 10, 5, 20
c:\laragon\www\cms\resources\lang\en\pagination.php, PHP, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 10, 5, 20
c:\laragon\www\cms\resources\lang\en\passwords.php, PHP, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 10, 5, 23
c:\laragon\www\cms\resources\lang\en\validation.php, PHP, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 30, 9, 152
c:\laragon\www\cms\resources\lang\pl\admin\general.php, PHP, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 2, 12
c:\laragon\www\cms\resources\lang\pl\admin\logs.php, PHP, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 23
c:\laragon\www\cms\resources\lang\pl\admin\menu-items.php, PHP, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 41
c:\laragon\www\cms\resources\lang\pl\admin\menus.php, PHP, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4
c:\laragon\www\cms\resources\lang\pl\admin\modules.php, PHP, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5
c:\laragon\www\cms\resources\lang\pl\admin\page_categories.php, PHP, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 6, 17
c:\laragon\www\cms\resources\lang\pl\admin\pages.php, PHP, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 5, 25
c:\laragon\www\cms\resources\lang\pl\admin\partials.php, PHP, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
c:\laragon\www\cms\resources\lang\pl\admin\post_categories.php, PHP, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 6, 17
c:\laragon\www\cms\resources\lang\pl\admin\posts.php, PHP, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 3, 16
c:\laragon\www\cms\resources\lang\pl\admin\roles.php, PHP, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 4, 16
c:\laragon\www\cms\resources\lang\pl\admin\routes.php, PHP, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 2, 25
c:\laragon\www\cms\resources\lang\pl\admin\users.php, PHP, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 7, 26
c:\laragon\www\cms\resources\sass\_variables.scss, SCSS, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 3, 3, 20
c:\laragon\www\cms\resources\sass\admin.scss, SCSS, 0, 0, 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 32, 163
c:\laragon\www\cms\resources\sass\app.scss, SCSS, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 3, 4, 15
c:\laragon\www\cms\resources\views\admin\dashboard\edit.blade.php, PHP, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 12, 70
c:\laragon\www\cms\resources\views\admin\dashboard\index.blade.php, PHP, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 3, 24
c:\laragon\www\cms\resources\views\admin\filemanager.blade.php, PHP, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 2, 14
c:\laragon\www\cms\resources\views\admin\logs\index.blade.php, PHP, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 6, 51
c:\laragon\www\cms\resources\views\admin\menus\index.blade.php, PHP, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 3, 18
c:\laragon\www\cms\resources\views\admin\modules\index.blade.php, PHP, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 4, 20
c:\laragon\www\cms\resources\views\admin\page_categories\create.blade.php, PHP, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 11, 41
c:\laragon\www\cms\resources\views\admin\page_categories\delete.blade.php, PHP, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 5, 31
c:\laragon\www\cms\resources\views\admin\page_categories\edit.blade.php, PHP, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 11, 42
c:\laragon\www\cms\resources\views\admin\page_categories\index.blade.php, PHP, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 3, 28
c:\laragon\www\cms\resources\views\admin\pages\create.blade.php, PHP, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 18, 64
c:\laragon\www\cms\resources\views\admin\pages\delete.blade.php, PHP, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 5, 31
c:\laragon\www\cms\resources\views\admin\pages\edit.blade.php, PHP, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 25, 75
c:\laragon\www\cms\resources\views\admin\pages\index.blade.php, PHP, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 6, 30
c:\laragon\www\cms\resources\views\admin\partials\dashboard_controls.blade.php, PHP, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
c:\laragon\www\cms\resources\views\admin\partials\logs.blade.php, PHP, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 6, 30
c:\laragon\www\cms\resources\views\admin\partials\massedit.blade.php, PHP, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 16
c:\laragon\www\cms\resources\views\admin\partials\massedit\users.blade.php, PHP, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5
c:\laragon\www\cms\resources\views\admin\partials\placeholder.blade.php, PHP, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9
c:\laragon\www\cms\resources\views\admin\partials\searchfilterbar.blade.php, PHP, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 8, 32
c:\laragon\www\cms\resources\views\admin\partials\sidebar.blade.php, PHP, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 3, 26
c:\laragon\www\cms\resources\views\admin\partials\table.blade.php, PHP, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 7, 74
c:\laragon\www\cms\resources\views\admin\partials\tinymce.blade.php, PHP, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
c:\laragon\www\cms\resources\views\admin\partials\top-nav.blade.php, PHP, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10
c:\laragon\www\cms\resources\views\admin\partials\user-bar.blade.php, PHP, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4
c:\laragon\www\cms\resources\views\admin\partials\validation.blade.php, PHP, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9
c:\laragon\www\cms\resources\views\admin\partials\widget.blade.php, PHP, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 4, 15
c:\laragon\www\cms\resources\views\admin\partials\widget_collapsable.blade.php, PHP, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 17
c:\laragon\www\cms\resources\views\admin\post_categories\create.blade.php, PHP, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 10, 40
c:\laragon\www\cms\resources\views\admin\post_categories\delete.blade.php, PHP, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 5, 31
c:\laragon\www\cms\resources\views\admin\post_categories\edit.blade.php, PHP, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 10, 41
c:\laragon\www\cms\resources\views\admin\post_categories\index.blade.php, PHP, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 6, 31
c:\laragon\www\cms\resources\views\admin\posts\create.blade.php, PHP, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 16, 62
c:\laragon\www\cms\resources\views\admin\posts\delete.blade.php, PHP, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 5, 31
c:\laragon\www\cms\resources\views\admin\posts\edit.blade.php, PHP, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 14, 61
c:\laragon\www\cms\resources\views\admin\posts\index.blade.php, PHP, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 5, 29
c:\laragon\www\cms\resources\views\admin\roles\create.blade.php, PHP, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 10, 43
c:\laragon\www\cms\resources\views\admin\roles\delete.blade.php, PHP, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 6, 37
c:\laragon\www\cms\resources\views\admin\roles\edit.blade.php, PHP, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 13, 42
c:\laragon\www\cms\resources\views\admin\roles\index.blade.php, PHP, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 5, 27
c:\laragon\www\cms\resources\views\admin\users\create.blade.php, PHP, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 12, 41
c:\laragon\www\cms\resources\views\admin\users\delete.blade.php, PHP, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 9, 46
c:\laragon\www\cms\resources\views\admin\users\disable.blade.php, PHP, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 11, 56
c:\laragon\www\cms\resources\views\admin\users\edit.blade.php, PHP, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 14, 58
c:\laragon\www\cms\resources\views\admin\users\index.blade.php, PHP, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 12, 42
c:\laragon\www\cms\resources\views\auth\login.blade.php, PHP, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 13, 74
c:\laragon\www\cms\resources\views\auth\passwords\confirm.blade.php, PHP, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 9, 50
c:\laragon\www\cms\resources\views\auth\passwords\email.blade.php, PHP, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 8, 48
c:\laragon\www\cms\resources\views\auth\passwords\reset.blade.php, PHP, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 13, 66
c:\laragon\www\cms\resources\views\auth\register.blade.php, PHP, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 15, 78
c:\laragon\www\cms\resources\views\auth\verify.blade.php, PHP, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 4, 29
c:\laragon\www\cms\resources\views\home.blade.php, PHP, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 4, 24
c:\laragon\www\cms\resources\views\layouts\admin.blade.php, PHP, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 12, 58
c:\laragon\www\cms\resources\views\layouts\admin\containers\columns-6-6.blade.php, PHP, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 3, 22
c:\laragon\www\cms\resources\views\layouts\admin\containers\columns-8-4.blade.php, PHP, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 2, 21
c:\laragon\www\cms\resources\views\layouts\admin\containers\full-width.blade.php, PHP, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
c:\laragon\www\cms\resources\views\layouts\app.blade.php, PHP, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 12, 81
c:\laragon\www\cms\resources\views\partials\form-fields.blade.php, PHP, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 14, 57
c:\laragon\www\cms\resources\views\vendor\laravel-filemanager\crop.blade.php, PHP, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 1, 5, 105
c:\laragon\www\cms\resources\views\vendor\laravel-filemanager\demo.blade.php, PHP, 0, 0, 0, 0, 183, 0, 0, 0, 0, 0, 0, 9, 22, 214
c:\laragon\www\cms\resources\views\vendor\laravel-filemanager\index.blade.php, PHP, 0, 0, 0, 0, 262, 0, 0, 0, 0, 0, 0, 12, 18, 292
c:\laragon\www\cms\resources\views\vendor\laravel-filemanager\move.blade.php, PHP, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 2, 41
c:\laragon\www\cms\resources\views\vendor\laravel-filemanager\resize.blade.php, PHP, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 12, 124
c:\laragon\www\cms\resources\views\vendor\laravel-filemanager\tree.blade.php, PHP, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 3, 35
c:\laragon\www\cms\resources\views\vendor\laravel-filemanager\use.blade.php, PHP, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 4, 17
c:\laragon\www\cms\resources\views\vendor\wmenu\menu-html.blade.php, PHP, 0, 0, 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 36, 247
c:\laragon\www\cms\resources\views\vendor\wmenu\scripts.blade.php, PHP, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 1, 32
c:\laragon\www\cms\resources\views\welcome.blade.php, PHP, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 15, 101
c:\laragon\www\cms\resources\views\widgets\admin\recent_logs.blade.php, PHP, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
c:\laragon\www\cms\resources\views\widgets\admin\recent_posts.blade.php, PHP, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
c:\laragon\www\cms\resources\views\widgets\admin\recently_logged_in.blade.php, PHP, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
c:\laragon\www\cms\routes\api.php, PHP, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 4, 6, 20
c:\laragon\www\cms\routes\api\auth.php, PHP, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 1, 10
c:\laragon\www\cms\routes\api\menus.php, PHP, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 1, 11
c:\laragon\www\cms\routes\api\pageCategories.php, PHP, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 3, 15
c:\laragon\www\cms\routes\api\pages.php, PHP, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 2, 1, 12
c:\laragon\www\cms\routes\api\postCategories.php, PHP, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 4, 16
c:\laragon\www\cms\routes\api\posts.php, PHP, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 2, 1, 12
c:\laragon\www\cms\routes\api\roles.php, PHP, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 2, 1, 12
c:\laragon\www\cms\routes\api\users.php, PHP, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 2, 1, 12
c:\laragon\www\cms\routes\channels.php, PHP, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 10, 3, 17
c:\laragon\www\cms\routes\console.php, PHP, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 10, 4, 19
c:\laragon\www\cms\routes\web.php, PHP, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 6, 15, 47
c:\laragon\www\cms\routes\web\admin\pages.php, PHP, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 1, 12
c:\laragon\www\cms\routes\web\admin\posts.php, PHP, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 1, 12
c:\laragon\www\cms\routes\web\admin\settings.php, PHP, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 2, 8
c:\laragon\www\cms\routes\web\admin\users.php, PHP, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 1, 15
c:\laragon\www\cms\routes\web\admin\vendor\filemanager.php, PHP, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 1, 10
c:\laragon\www\cms\server.php, PHP, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 9, 5, 22
c:\laragon\www\cms\storage\app\public\photos\1\Posts\about-me-goals.svg, SVG, 0, 0, 0, 0, 0, 0, 0, 0, 0, 615, 0, 1, 14, 630
c:\laragon\www\cms\tests\CreatesApplication.php, PHP, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 5, 6, 23
c:\laragon\www\cms\tests\Feature\ExampleTest.php, PHP, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 5, 5, 22
c:\laragon\www\cms\tests\TestCase.php, PHP, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 11
c:\laragon\www\cms\tests\Unit\ExampleTest.php, PHP, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 5, 4, 19
c:\laragon\www\cms\vendor\facade\ignition\resources\compiled\ignition.js, JavaScript, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 16, 0, 32
c:\laragon\www\cms\vendor\facade\ignition\resources\compiled\index.html, HTML, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 1, 13
c:\laragon\www\cms\vendor\sebastian\diff\tests\fixtures\out\.editorconfig, Properties, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
c:\laragon\www\cms\webpack.mix.js, JavaScript, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 10
Total, -, 26799, 13, 18, 36, 18109, 27161, 88, 13125, 153, 1455, 12, 31393, 13027, 131389
